date,state,cases_new,cases_recovered,cases_active
7/16/2021,Pahang,382,366,3218
7/16/2021,Perak,299,352,2423
7/16/2021,Perlis,7,1,19
7/16/2021,Pulau Pinang,376,153,2244
7/16/2021,Sabah,326,344,2566
7/16/2021,Sarawak,423,331,3781
7/16/2021,Selangor,5512,2472,55070
7/16/2021,Terengganu,102,47,822
7/16/2021,W.P. Kuala Lumpur,1542,556,15921
7/16/2021,W.P. Labuan,24,222,683
7/16/2021,W.P. Putrajaya,62,11,491
7/17/2021,Johor,625,430,5569
7/17/2021,Kedah,701,323,4757
7/17/2021,Kelantan,211,113,1856
7/17/2021,Melaka,569,215,4638
7/17/2021,Negeri Sembilan,1280,842,11405
7/17/2021,Pahang,317,223,3300
7/17/2021,Perak,428,162,2685
7/17/2021,Perlis,1,0,20
7/17/2021,Pulau Pinang,396,207,2430
7/17/2021,Sabah,647,238,2974
7/17/2021,Sarawak,388,357,3812
7/17/2021,Selangor,4985,2793,57216
7/17/2021,Terengganu,177,81,916
7/17/2021,W.P. Kuala Lumpur,1740,571,17074
7/17/2021,W.P. Labuan,22,64,641
7/17/2021,W.P. Putrajaya,41,10,522
7/18/2021,Johor,808,499,5868
7/18/2021,Kedah,696,320,5125
7/18/2021,Kelantan,146,108,1893
7/18/2021,Melaka,289,123,4799
7/18/2021,Negeri Sembilan,771,570,11592
7/18/2021,Pahang,369,194,3469
7/18/2021,Perak,407,487,2604
7/18/2021,Perlis,5,0,25
7/18/2021,Pulau Pinang,295,18,2705
7/18/2021,Sabah,666,236,3402
7/18/2021,Sarawak,261,426,3646
7/18/2021,Selangor,4828,2113,59849
7/18/2021,Terengganu,123,33,1005
7/18/2021,W.P. Kuala Lumpur,945,556,17446
7/18/2021,W.P. Labuan,50,83,607
7/18/2021,W.P. Putrajaya,51,12,559
7/19/2021,Johor,876,313,6422
7/19/2021,Kedah,705,415,5401
7/19/2021,Kelantan,170,153,1909
7/19/2021,Melaka,474,161,5102
7/19/2021,Negeri Sembilan,1340,614,12308
7/19/2021,Pahang,475,250,3694
7/19/2021,Perak,324,251,2675
7/19/2021,Perlis,1,1,25
7/19/2021,Pulau Pinang,426,399,2730
7/19/2021,Sabah,651,231,3820
7/19/2021,Sarawak,301,330,3614
7/19/2021,Selangor,4404,2379,61813
7/19/2021,Terengganu,144,125,1021
7/19/2021,W.P. Kuala Lumpur,609,743,17301
7/19/2021,W.P. Labuan,24,54,576
7/19/2021,W.P. Putrajaya,48,20,587
7/20/2021,Johor,793,477,6722
7/20/2021,Kedah,701,338,5756
7/20/2021,Kelantan,179,136,1952
7/20/2021,Melaka,309,115,5287
7/20/2021,Negeri Sembilan,970,724,12549
7/20/2021,Pahang,288,229,3746
7/20/2021,Perak,295,161,2804
7/20/2021,Perlis,2,2,25
7/20/2021,Pulau Pinang,460,222,2963
7/20/2021,Sabah,657,285,4190
7/20/2021,Sarawak,351,265,3698
7/20/2021,Selangor,5524,3062,64244
7/20/2021,Terengganu,190,62,1148
7/20/2021,W.P. Kuala Lumpur,1580,1434,17445
7/20/2021,W.P. Labuan,17,26,567
7/20/2021,W.P. Putrajaya,50,29,608
7/21/2021,Johor,644,300,7060
7/21/2021,Kedah,800,310,6234
7/21/2021,Kelantan,386,160,2176
7/21/2021,Melaka,453,924,4800
7/21/2021,Negeri Sembilan,745,733,12554
7/21/2021,Pahang,603,331,4012
7/21/2021,Perak,274,170,2906
7/21/2021,Perlis,2,1,26
7/21/2021,Pulau Pinang,362,249,3074
7/21/2021,Sabah,474,311,4352
7/21/2021,Sarawak,261,265,3693
7/21/2021,Selangor,5550,3037,66673
7/21/2021,Terengganu,171,91,1225
7/21/2021,W.P. Kuala Lumpur,1174,925,17637
7/21/2021,W.P. Labuan,35,67,535
7/21/2021,W.P. Putrajaya,51,28,631
7/22/2021,Johor,791,362,7474
7/22/2021,Kedah,701,303,6628
7/22/2021,Kelantan,240,236,2180
7/22/2021,Melaka,353,209,4937
7/22/2021,Negeri Sembilan,711,900,12347
7/22/2021,Pahang,261,392,3876
7/22/2021,Perak,284,218,2965
7/22/2021,Perlis,6,5,27
7/22/2021,Pulau Pinang,371,62,3381
7/22/2021,Sabah,497,266,4582
7/22/2021,Sarawak,644,318,4019
7/22/2021,Selangor,6049,3882,68801
7/22/2021,Terengganu,391,31,1583
7/22/2021,W.P. Kuala Lumpur,1611,1118,18098
7/22/2021,W.P. Labuan,24,98,459
7/22/2021,W.P. Putrajaya,100,36,695
7/23/2021,Johor,722,407,7774
7/23/2021,Kedah,937,633,6926
7/23/2021,Kelantan,372,178,2374
7/23/2021,Melaka,452,296,5080
7/23/2021,Negeri Sembilan,682,949,12070
7/23/2021,Pahang,457,230,4095
7/23/2021,Perak,415,430,2948
7/23/2021,Perlis,3,1,29
7/23/2021,Pulau Pinang,530,399,3510
7/23/2021,Sabah,516,370,4727
7/23/2021,Sarawak,461,377,4100
7/23/2021,Selangor,7672,4303,72104
7/23/2021,Terengganu,229,179,1632
7/23/2021,W.P. Kuala Lumpur,2063,1268,18877
7/23/2021,W.P. Labuan,21,55,424
7/23/2021,W.P. Putrajaya,41,19,717
7/24/2021,Johor,804,298,8270
7/24/2021,Kedah,867,478,7298
7/24/2021,Kelantan,502,187,2689
7/24/2021,Melaka,631,690,5014
7/24/2021,Negeri Sembilan,625,715,11965
7/24/2021,Pahang,406,193,4292
7/24/2021,Perak,469,246,3171
7/24/2021,Perlis,7,1,35
7/24/2021,Pulau Pinang,505,335,3674
7/24/2021,Sabah,712,365,5066
7/24/2021,Sarawak,261,288,4071
7/24/2021,Selangor,7351,4172,75197
7/24/2021,Terengganu,267,36,1860
7/24/2021,W.P. Kuala Lumpur,2406,1378,19891
7/24/2021,W.P. Labuan,30,84,370
7/24/2021,W.P. Putrajaya,59,5,771
7/25/2021,Johor,950,566,8631
7/25/2021,Kedah,1216,602,7908
7/25/2021,Kelantan,266,221,2734
7/25/2021,Melaka,370,273,5106
7/25/2021,Negeri Sembilan,513,615,11852
7/25/2021,Pahang,424,198,4515
7/25/2021,Perak,609,214,3565
7/25/2021,Perlis,10,0,45
7/25/2021,Pulau Pinang,573,40,4207
7/25/2021,Sabah,818,537,5345
7/25/2021,Sarawak,407,245,4231
7/25/2021,Selangor,8500,4645,79025
7/25/2021,Terengganu,273,173,1959
7/25/2021,W.P. Kuala Lumpur,2045,1220,20704
7/25/2021,W.P. Labuan,21,60,330
7/25/2021,W.P. Putrajaya,50,74,747
7/26/2021,Johor,1449,429,9627
7/26/2021,Kedah,1160,593,8456
7/26/2021,Kelantan,346,236,2844
7/26/2021,Melaka,373,245,5216
7/26/2021,Negeri Sembilan,452,750,11540
7/26/2021,Pahang,386,344,4550
7/26/2021,Perak,590,300,3850
7/26/2021,Perlis,2,4,43
7/26/2021,Pulau Pinang,402,314,4292
7/26/2021,Sabah,720,488,5571
7/26/2021,Sarawak,356,308,4279
7/26/2021,Selangor,6508,4348,81125
7/26/2021,Terengganu,245,243,1959
7/26/2021,W.P. Kuala Lumpur,1425,660,21420
7/26/2021,W.P. Labuan,8,66,272
7/26/2021,W.P. Putrajaya,94,43,798
7/27/2021,Johor,907,280,10233
7/27/2021,Kedah,1000,501,8940
7/27/2021,Kelantan,592,175,3256
7/27/2021,Melaka,674,178,5695
7/27/2021,Negeri Sembilan,669,1072,11130
7/27/2021,Pahang,403,395,4556
7/27/2021,Perak,583,339,4094
7/27/2021,Perlis,2,0,45
7/27/2021,Pulau Pinang,618,483,4426
7/27/2021,Sabah,741,652,5657
7/27/2021,Sarawak,405,440,4242
7/27/2021,Selangor,6616,5235,82410
7/27/2021,Terengganu,317,145,2128
7/27/2021,W.P. Kuala Lumpur,2457,1516,22327
7/27/2021,W.P. Labuan,11,40,242
7/27/2021,W.P. Putrajaya,122,75,845
7/28/2021,Johor,767,708,10275
7/28/2021,Kedah,1112,504,9538
7/28/2021,Kelantan,532,237,3546
7/28/2021,Melaka,531,752,5467
7/28/2021,Negeri Sembilan,863,1358,10613
7/28/2021,Pahang,429,157,4825
7/28/2021,Perak,406,547,3942
7/28/2021,Perlis,3,7,41
7/28/2021,Pulau Pinang,760,324,4857
7/28/2021,Sabah,913,527,6034
7/28/2021,Sarawak,464,341,4365
7/28/2021,Selangor,7171,5005,84536
7/28/2021,Terengganu,490,129,2489
7/28/2021,W.P. Kuala Lumpur,2880,1709,23484
7/28/2021,W.P. Labuan,16,33,225
7/28/2021,W.P. Putrajaya,68,35,878
7/29/2021,Johor,1054,606,10706
7/29/2021,Kedah,1212,711,10022
7/29/2021,Kelantan,615,329,3830
7/29/2021,Melaka,416,371,5502
7/29/2021,Negeri Sembilan,884,1474,10015
7/29/2021,Pahang,638,71,5391
7/29/2021,Perak,596,275,4260
7/29/2021,Perlis,10,0,51
7/29/2021,Pulau Pinang,554,255,5147
7/29/2021,Sabah,776,649,6153
7/29/2021,Sarawak,582,330,4617
7/29/2021,Selangor,7163,6061,85566
7/29/2021,Terengganu,437,308,2610
7/29/2021,W.P. Kuala Lumpur,2138,1451,24152
7/29/2021,W.P. Labuan,11,33,203
7/29/2021,W.P. Putrajaya,84,6,956
7/30/2021,Johor,1104,472,11323
7/30/2021,Kedah,1281,133,11158
7/30/2021,Kelantan,656,326,4158
7/30/2021,Melaka,581,517,5549
7/30/2021,Negeri Sembilan,1079,1411,9668
7/30/2021,Pahang,540,248,5679
7/30/2021,Perak,810,344,4714
7/30/2021,Perlis,13,3,61
7/30/2021,Pulau Pinang,689,563,5272
7/30/2021,Sabah,1066,537,6676
7/30/2021,Sarawak,450,327,4740
7/30/2021,Selangor,6092,5480,86143
7/30/2021,Terengganu,258,217,2646
7/30/2021,W.P. Kuala Lumpur,2114,1523,24733
7/30/2021,W.P. Labuan,7,19,191
7/30/2021,W.P. Putrajaya,100,59,997
7/31/2021,Johor,1144,419,12018
7/31/2021,Kedah,1389,1042,11487
7/31/2021,Kelantan,580,126,4611
7/31/2021,Melaka,697,450,5792
7/31/2021,Negeri Sembilan,929,1207,9367
7/31/2021,Pahang,653,239,6091
7/31/2021,Perak,775,328,5158
7/31/2021,Perlis,16,0,76
7/31/2021,Pulau Pinang,713,181,5797
7/31/2021,Sabah,1035,485,7217
7/31/2021,Sarawak,485,311,4911
7/31/2021,Selangor,6400,4961,87531
7/31/2021,Terengganu,883,171,3355
7/31/2021,W.P. Kuala Lumpur,1962,1727,24958
7/31/2021,W.P. Labuan,9,30,170
7/31/2021,W.P. Putrajaya,116,41,1072
8/1/2021,Johor,1045,1200,11849
8/1/2021,Kedah,1511,633,12355
8/1/2021,Kelantan,459,284,4782
8/1/2021,Melaka,686,200,6268
8/1/2021,Negeri Sembilan,809,784,9378
8/1/2021,Pahang,676,445,6314
8/1/2021,Perak,693,440,5407
8/1/2021,Perlis,21,9,88
8/1/2021,Pulau Pinang,752,372,6171
8/1/2021,Sabah,1002,577,7635
8/1/2021,Sarawak,578,253,5236
8/1/2021,Selangor,6326,4780,89021
8/1/2021,Terengganu,429,319,3462
8/1/2021,W.P. Kuala Lumpur,2086,970,26050
8/1/2021,W.P. Labuan,5,12,163
8/1/2021,W.P. Putrajaya,72,48,1096
8/2/2021,Johor,1222,798,12249
8/2/2021,Kedah,1108,724,12733
8/2/2021,Kelantan,552,428,4902
8/2/2021,Melaka,463,331,6391
8/2/2021,Negeri Sembilan,862,1278,8955
8/2/2021,Pahang,475,512,6269
8/2/2021,Perak,748,458,5691
8/2/2021,Perlis,9,8,88
8/2/2021,Pulau Pinang,667,715,6123
8/2/2021,Sabah,1166,579,8219
8/2/2021,Sarawak,411,366,5281
8/2/2021,Selangor,6067,4408,90574
8/2/2021,Terengganu,425,409,3474
8/2/2021,W.P. Kuala Lumpur,1536,676,26870
8/2/2021,W.P. Labuan,7,23,146
8/2/2021,W.P. Putrajaya,46,54,1088
8/3/2021,Johor,1275,670,12830
8/3/2021,Kedah,1036,292,13464
8/3/2021,Kelantan,915,311,5503
8/3/2021,Melaka,508,298,6593
8/3/2021,Negeri Sembilan,816,904,8859
8/3/2021,Pahang,628,410,6479
8/3/2021,Perak,967,501,6153
8/3/2021,Perlis,7,7,87
8/3/2021,Pulau Pinang,798,489,6417
8/3/2021,Sabah,1010,699,8518
8/3/2021,Sarawak,494,375,5398
8/3/2021,Selangor,5836,5538,90784
8/3/2021,Terengganu,429,140,3756
8/3/2021,W.P. Kuala Lumpur,2309,1596,27582
8/3/2021,W.P. Labuan,5,17,133
8/3/2021,W.P. Putrajaya,72,50,1110
8/4/2021,Johor,1162,464,13503
8/4/2021,Kedah,1371,2015,12812
8/4/2021,Kelantan,1003,429,6074
8/4/2021,Melaka,508,424,6653
8/4/2021,Negeri Sembilan,800,586,9064
8/4/2021,Pahang,558,446,6590
8/4/2021,Perak,662,361,6445
8/4/2021,Perlis,11,3,95
8/4/2021,Pulau Pinang,867,198,7083
8/4/2021,Sabah,949,413,9048
8/4/2021,Sarawak,552,292,5658
8/4/2021,Selangor,8377,5499,93571
8/4/2021,Terengganu,481,369,3864
8/4/2021,W.P. Kuala Lumpur,2467,1137,28838
8/4/2021,W.P. Labuan,5,16,122
8/4/2021,W.P. Putrajaya,46,52,1104
8/5/2021,Johor,1300,826,13950
8/5/2021,Kedah,1446,1085,13155
8/5/2021,Kelantan,772,41,6804
8/5/2021,Melaka,622,327,6939
8/5/2021,Negeri Sembilan,989,662,9384
8/5/2021,Pahang,426,378,6636
8/5/2021,Perak,916,348,7003
8/5/2021,Perlis,4,4,95
8/5/2021,Pulau Pinang,1022,927,7169
8/5/2021,Sabah,1062,619,9482
8/5/2021,Sarawak,759,604,5811
8/5/2021,Selangor,8549,6071,96004
8/5/2021,Terengganu,501,313,4051
8/5/2021,W.P. Kuala Lumpur,2163,1575,29402
8/5/2021,W.P. Labuan,15,20,117
8/5/2021,W.P. Putrajaya,50,93,1061
8/6/2021,Johor,1275,687,14506
8/6/2021,Kedah,1371,1448,13056
8/6/2021,Kelantan,938,1185,6557
8/6/2021,Melaka,491,338,7088
8/6/2021,Negeri Sembilan,986,630,9726
8/6/2021,Pahang,610,330,6910
8/6/2021,Perak,624,415,7209
8/6/2021,Perlis,9,7,97
8/6/2021,Pulau Pinang,776,145,7798
8/6/2021,Sabah,1291,770,9998
8/6/2021,Sarawak,652,391,6072
8/6/2021,Selangor,8792,7665,97080
8/6/2021,Terengganu,460,308,4199
8/6/2021,W.P. Kuala Lumpur,2483,2020,29848
8/6/2021,W.P. Labuan,9,13,113
8/6/2021,W.P. Putrajaya,122,42,1141
8/7/2021,Johor,1182,736,14924
8/7/2021,Kedah,1514,1233,13320
8/7/2021,Kelantan,930,496,6986
8/7/2021,Melaka,414,588,6906
8/7/2021,Negeri Sembilan,884,724,9880
8/7/2021,Pahang,714,377,7246
8/7/2021,Perak,774,780,7197
8/7/2021,Perlis,41,12,125
8/7/2021,Pulau Pinang,959,484,8269
8/7/2021,Sabah,1255,653,10587
8/7/2021,Sarawak,573,395,6249
8/7/2021,Selangor,7084,7145,96932
8/7/2021,Terengganu,425,359,4265
8/7/2021,W.P. Kuala Lumpur,2450,2273,29992
8/7/2021,W.P. Labuan,2,5,110
8/7/2021,W.P. Putrajaya,56,62,1135
8/8/2021,Johor,1308,967,15251
8/8/2021,Kedah,1610,1356,13567
8/8/2021,Kelantan,870,470,7385
8/8/2021,Melaka,526,471,6941
8/8/2021,Negeri Sembilan,1140,595,10420
8/8/2021,Pahang,602,497,7345
8/8/2021,Perak,861,829,7212
8/8/2021,Perlis,6,12,119
8/8/2021,Pulau Pinang,694,257,8691
8/8/2021,Sabah,1379,463,11498
8/8/2021,Sarawak,581,402,6428
8/8/2021,Selangor,6565,8205,95070
8/8/2021,Terengganu,598,546,4312
8/8/2021,W.P. Kuala Lumpur,1883,1909,29925
8/8/2021,W.P. Labuan,2,25,87
8/8/2021,W.P. Putrajaya,63,51,1145
8/9/2021,Johor,1232,1261,15198
8/9/2021,Kedah,1328,1215,13660
8/9/2021,Kelantan,914,462,7833
8/9/2021,Melaka,360,495,6798
8/9/2021,Negeri Sembilan,1215,554,11067
8/9/2021,Pahang,604,500,7433
8/9/2021,Perak,935,812,7333
8/9/2021,Perlis,22,2,138
8/9/2021,Pulau Pinang,908,258,9329
8/9/2021,Sabah,1247,858,11876
8/9/2021,Sarawak,589,465,6551
8/9/2021,Selangor,5740,6701,94032
8/9/2021,Terengganu,501,11,4797
8/9/2021,W.P. Kuala Lumpur,1567,1485,29990
8/9/2021,W.P. Labuan,8,11,84
8/9/2021,W.P. Putrajaya,66,97,1114
8/10/2021,Johor,1344,722,15800
8/10/2021,Kedah,1830,968,14519
8/10/2021,Kelantan,1030,447,8416
8/10/2021,Melaka,578,583,6785
8/10/2021,Negeri Sembilan,564,713,10913
8/10/2021,Pahang,539,299,7673
8/10/2021,Perak,953,795,7477
8/10/2021,Perlis,24,16,146
8/10/2021,Pulau Pinang,743,475,9587
8/10/2021,Sabah,1383,939,12308
8/10/2021,Sarawak,836,565,6819
8/10/2021,Selangor,7338,6576,94707
8/10/2021,Terengganu,378,656,4517
8/10/2021,W.P. Kuala Lumpur,2374,2365,29962
8/10/2021,W.P. Labuan,1,16,69
8/10/2021,W.P. Putrajaya,76,123,1067
8/11/2021,Johor,1693,798,16679
8/11/2021,Kedah,1534,1015,15017
8/11/2021,Kelantan,1284,633,9067
8/11/2021,Melaka,636,550,6865
8/11/2021,Negeri Sembilan,1015,773,11147
8/11/2021,Pahang,585,434,7819
8/11/2021,Perak,828,702,7596
8/11/2021,Perlis,29,3,172
8/11/2021,Pulau Pinang,1385,749,10216
8/11/2021,Sabah,1514,1221,12588
8/11/2021,Sarawak,634,444,7009
8/11/2021,Selangor,6921,7107,94441
8/11/2021,Terengganu,613,625,4497
8/11/2021,W.P. Kuala Lumpur,2065,2839,29148
8/11/2021,W.P. Labuan,3,10,62
8/11/2021,W.P. Putrajaya,41,70,1038
8/12/2021,Johor,1706,1128,17205
8/12/2021,Kedah,2143,1517,15624
8/12/2021,Kelantan,972,973,9062
8/12/2021,Melaka,494,596,6753
8/12/2021,Negeri Sembilan,899,826,11213
8/12/2021,Pahang,629,605,7835
8/12/2021,Perak,930,759,7758
8/12/2021,Perlis,23,1,194
8/12/2021,Pulau Pinang,1229,173,11262
8/12/2021,Sabah,2052,626,13986
8/12/2021,Sarawak,1216,673,7548
8/12/2021,Selangor,6278,7049,93551
8/12/2021,Terengganu,594,579,4508
8/12/2021,W.P. Kuala Lumpur,2436,2096,29444
8/12/2021,W.P. Labuan,11,4,69
8/12/2021,W.P. Putrajaya,56,82,1012
8/13/2021,Johor,1485,1244,17419
8/13/2021,Kedah,1807,1348,16070
8/13/2021,Kelantan,1088,873,9272
8/13/2021,Melaka,723,561,6904
8/13/2021,Negeri Sembilan,974,1057,11112
8/13/2021,Pahang,572,442,7963
8/13/2021,Perak,940,548,8147
8/13/2021,Perlis,50,3,241
8/13/2021,Pulau Pinang,1316,1255,11317
8/13/2021,Sabah,1654,785,14840
8/13/2021,Sarawak,715,470,7793
8/13/2021,Selangor,7449,6121,94771
8/13/2021,Terengganu,440,66,4879
8/13/2021,W.P. Kuala Lumpur,2183,2148,29413
8/13/2021,W.P. Labuan,6,4,71
8/13/2021,W.P. Putrajaya,66,100,978
8/14/2021,Johor,1425,1092,17702
8/14/2021,Kedah,1796,1202,16650
8/14/2021,Kelantan,1370,846,9794
8/14/2021,Melaka,521,749,6668
8/14/2021,Negeri Sembilan,727,872,10951
8/14/2021,Pahang,794,606,8150
8/14/2021,Perak,1003,812,8320
8/14/2021,Perlis,61,30,272
8/14/2021,Pulau Pinang,1251,735,11831
8/14/2021,Sabah,1752,844,15738
8/14/2021,Sarawak,725,420,8097
8/14/2021,Selangor,6606,6402,94899
8/14/2021,Terengganu,560,989,4445
8/14/2021,W.P. Kuala Lumpur,2028,1935,29449
8/14/2021,W.P. Labuan,0,5,66
8/14/2021,W.P. Putrajaya,51,116,913
8/15/2021,Johor,1508,998,18168
8/15/2021,Kedah,1596,1457,16774
8/15/2021,Kelantan,1025,832,9984
8/15/2021,Melaka,631,542,6751
8/15/2021,Negeri Sembilan,698,705,10939
8/15/2021,Pahang,926,653,8418
8/15/2021,Perak,1069,781,8596
8/15/2021,Perlis,21,18,275
8/15/2021,Pulau Pinang,1111,129,12789
8/15/2021,Sabah,1665,1227,16167
8/15/2021,Sarawak,963,586,8468
8/15/2021,Selangor,7307,6329,95768
8/15/2021,Terengganu,534,526,4453
8/15/2021,W.P. Kuala Lumpur,1442,2092,28755
8/15/2021,W.P. Labuan,3,1,68
8/15/2021,W.P. Putrajaya,47,69,891
8/16/2021,Johor,1510,1163,18483
8/16/2021,Kedah,1592,1354,16991
8/16/2021,Kelantan,1227,905,10297
8/16/2021,Melaka,1120,481,7374
8/16/2021,Negeri Sembilan,343,853,10424
8/16/2021,Pahang,646,521,8543
8/16/2021,Perak,938,739,8785
8/16/2021,Perlis,20,16,279
8/16/2021,Pulau Pinang,1251,1222,12799
8/16/2021,Sabah,1728,1517,16363
8/16/2021,Sarawak,1566,470,9559
8/16/2021,Selangor,5706,6198,95170
8/16/2021,Terengganu,688,416,4722
8/16/2021,W.P. Kuala Lumpur,1360,1546,28536
8/16/2021,W.P. Labuan,2,7,63
8/16/2021,W.P. Putrajaya,43,42,892
8/17/2021,Johor,1309,1236,18515
8/17/2021,Kedah,1863,1287,17558
8/17/2021,Kelantan,1268,628,10930
8/17/2021,Melaka,623,493,7485
8/17/2021,Negeri Sembilan,490,737,10168
8/17/2021,Pahang,670,613,8578
8/17/2021,Perak,1101,622,9245
8/17/2021,Perlis,37,23,293
8/17/2021,Pulau Pinang,1275,931,13135
8/17/2021,Sabah,2103,638,17813
8/17/2021,Sarawak,835,645,9747
8/17/2021,Selangor,5753,5874,94959
8/17/2021,Terengganu,498,294,4921
8/17/2021,W.P. Kuala Lumpur,1765,2364,27890
8/17/2021,W.P. Labuan,0,7,56
8/17/2021,W.P. Putrajaya,41,75,858
8/18/2021,Johor,1477,1096,18859
8/18/2021,Kedah,1852,1269,18128
8/18/2021,Kelantan,1351,339,11936
8/18/2021,Melaka,579,535,7522
8/18/2021,Negeri Sembilan,577,644,10093
8/18/2021,Pahang,675,541,8706
8/18/2021,Perak,1036,888,9384
8/18/2021,Perlis,50,28,315
8/18/2021,Pulau Pinang,1867,1487,13499
8/18/2021,Sabah,2413,828,19380
8/18/2021,Sarawak,1403,754,10394
8/18/2021,Selangor,6858,8241,93501
8/18/2021,Terengganu,487,550,4853
8/18/2021,W.P. Kuala Lumpur,1587,2419,27035
8/18/2021,W.P. Labuan,5,10,51
8/18/2021,W.P. Putrajaya,25,51,832
8/19/2021,Johor,1526,1363,18986
8/19/2021,Kedah,2137,1623,18641
8/19/2021,Kelantan,1271,1446,11756
8/19/2021,Melaka,737,539,7712
8/19/2021,Negeri Sembilan,556,903,9742
8/19/2021,Pahang,736,583,8851
8/19/2021,Perak,1229,759,9853
8/19/2021,Perlis,42,16,341
8/19/2021,Pulau Pinang,1655,746,14400
8/19/2021,Sabah,2583,2037,19915
8/19/2021,Sarawak,1206,637,10959
8/19/2021,Selangor,7175,8417,92194
8/19/2021,Terengganu,621,479,4991
8/19/2021,W.P. Kuala Lumpur,1439,2113,26338
8/19/2021,W.P. Labuan,9,6,54
8/19/2021,W.P. Putrajaya,26,53,805
8/20/2021,Johor,1323,1257,19029
8/20/2021,Kedah,1932,1455,19109
8/20/2021,Kelantan,1281,964,12070
8/20/2021,Melaka,610,396,7926
8/20/2021,Negeri Sembilan,608,966,9373
8/20/2021,Pahang,517,660,8705
8/20/2021,Perak,1248,624,10461
8/20/2021,Perlis,64,18,387
8/20/2021,Pulau Pinang,1523,822,15086
8/20/2021,Sabah,2738,1756,20880
8/20/2021,Sarawak,2548,574,12933
8/20/2021,Selangor,6974,8801,90267
8/20/2021,Terengganu,521,533,4975
8/20/2021,W.P. Kuala Lumpur,1652,2507,25451
8/20/2021,W.P. Labuan,1,1,54
8/20/2021,W.P. Putrajaya,24,114,715
8/21/2021,Johor,1558,1012,19561
8/21/2021,Kedah,1880,1780,19186
8/21/2021,Kelantan,1039,845,12264
8/21/2021,Melaka,882,623,8167
8/21/2021,Negeri Sembilan,405,893,8874
8/21/2021,Pahang,664,712,8652
8/21/2021,Perak,946,829,10571
8/21/2021,Perlis,38,43,382
8/21/2021,Pulau Pinang,1459,205,16320
8/21/2021,Sabah,2651,1153,22351
8/21/2021,Sarawak,1964,700,14195
8/21/2021,Selangor,7011,6812,90388
8/21/2021,Terengganu,495,507,4963
8/21/2021,W.P. Kuala Lumpur,1220,2399,24255
8/21/2021,W.P. Labuan,9,6,57
8/21/2021,W.P. Putrajaya,41,57,698
8/22/2021,Johor,1391,1225,19663
8/22/2021,Kedah,1948,1891,19232
8/22/2021,Kelantan,1196,1107,12344
8/22/2021,Melaka,558,391,8331
8/22/2021,Negeri Sembilan,508,1055,8324
8/22/2021,Pahang,598,437,8812
8/22/2021,Perak,703,835,10435
8/22/2021,Perlis,54,11,425
8/22/2021,Pulau Pinang,1501,648,17165
8/22/2021,Sabah,2638,903,24070
8/22/2021,Sarawak,1772,632,15334
8/22/2021,Selangor,5379,6453,89219
8/22/2021,Terengganu,534,668,4827
8/22/2021,W.P. Kuala Lumpur,999,1870,23369
8/22/2021,W.P. Labuan,4,4,57
8/22/2021,W.P. Putrajaya,24,70,652
8/23/2021,Johor,1367,1299,19678
8/23/2021,Kedah,1602,2084,18741
8/23/2021,Kelantan,1176,1274,12237
8/23/2021,Melaka,363,250,8438
8/23/2021,Negeri Sembilan,478,1161,7630
8/23/2021,Pahang,506,690,8621
8/23/2021,Perak,952,1139,10244
8/23/2021,Perlis,57,12,467
8/23/2021,Pulau Pinang,1451,875,17713
8/23/2021,Sabah,2474,1743,24776
8/23/2021,Sarawak,1538,534,16335
8/23/2021,Selangor,4316,5759,87769
8/23/2021,Terengganu,470,578,4719
8/23/2021,W.P. Kuala Lumpur,891,1587,22664
8/23/2021,W.P. Labuan,7,6,58
8/23/2021,W.P. Putrajaya,24,62,614
8/24/2021,Johor,1743,1305,20075
8/24/2021,Kedah,1772,1648,18833
8/24/2021,Kelantan,1422,935,12721
8/24/2021,Melaka,396,665,8166
8/24/2021,Negeri Sembilan,351,580,7389
8/24/2021,Pahang,521,456,8677
8/24/2021,Perak,1242,634,10836
8/24/2021,Perlis,74,30,509
8/24/2021,Pulau Pinang,2054,549,19195
8/24/2021,Sabah,3376,830,27305
8/24/2021,Sarawak,1543,826,17050
8/24/2021,Selangor,4645,7306,85072
8/24/2021,Terengganu,383,424,4673
8/24/2021,W.P. Kuala Lumpur,1284,2345,21593
8/24/2021,W.P. Labuan,4,9,53
8/24/2021,W.P. Putrajaya,27,71,570
8/25/2021,Johor,1832,1594,20274
8/25/2021,Kedah,2279,1813,19280
8/25/2021,Kelantan,1424,655,13485
8/25/2021,Melaka,342,534,7970
8/25/2021,Negeri Sembilan,269,929,6717
8/25/2021,Pahang,522,545,8649
8/25/2021,Perak,1390,1155,11062
8/25/2021,Perlis,44,24,529
8/25/2021,Pulau Pinang,1427,1358,19246
8/25/2021,Sabah,3224,2023,28483
8/25/2021,Sarawak,1667,720,17991
8/25/2021,Selangor,6325,6779,84513
8/25/2021,Terengganu,744,590,4825
8/25/2021,W.P. Kuala Lumpur,1128,2032,20671
8/25/2021,W.P. Labuan,4,0,57
8/25/2021,W.P. Putrajaya,21,47,544
8/26/2021,Johor,2785,1533,21478
8/26/2021,Kedah,1538,2142,18662
8/26/2021,Kelantan,1312,1343,13445
8/26/2021,Melaka,515,423,8028
8/26/2021,Negeri Sembilan,526,824,6399
8/26/2021,Pahang,690,923,8408
8/26/2021,Perak,1170,1379,10838
8/26/2021,Perlis,67,38,558
